num_procs,Total time,Speedup
32.0,5354.584314,0.3578328900322551
64.0,5403.717745,0.3545792860430019
128.0,5581.598829,0.3432791282033573
256.0,958.02319,2.0
512.0,23139.153801,0.08280537812567694
